"OP_ID","SPECIES","SAMPLE","LENGTH","WEIGHT","SEX","MATURITY"
95004,206,161708,190,43,1,1
95004,206,168263,232,106.3,2,2
95004,206,168264,226,94.3,2,2
95004,206,168265,223,101.6,2,2
95004,206,168266,221,90.7,2,2
95004,206,161673,197,52,2,2
95004,206,161674,195,60,2,2
95004,206,161675,104,8,0,1
95004,206,161676,104,8,0,1
95004,206,161677,93,5,0,1
95004,206,161679,120,10,0,1
95004,206,161680,109,8,0,1
95004,206,161681,103,7,0,1
95004,206,161682,122,12,0,1
95004,206,161683,118,11,0,1
95004,206,161684,110,9,0,1
95004,206,161685,117,10,0,1
95004,206,161686,120,11,0,1
95004,206,161687,153,24,1,1
95004,206,161688,106,8,0,1
95004,206,161689,115,11,0,1
95004,206,161690,115,10,0,1
95004,206,161691,217,76,2,2
95004,206,161692,218,92,1,2
95004,206,161693,199,66,2,2
95004,206,161694,205,67,1,2
95004,206,161695,220,96,2,2
95004,206,161696,244,110,2,2
95004,206,161697,195,51,1,2
95004,206,161698,196,55,1,2
95004,206,161699,217,71,1,2
95004,206,161700,215,74,2,2
95004,206,161678,85,4,0,1
95015,206,161722,215,66,2,2
95015,206,161723,205,54,2,2
95015,206,161724,196,49,2,2
95016,206,161725,111,9,0,1
95016,206,161726,117,11,0,1
95016,206,161727,129,14,0,1
95016,206,161728,95,5,0,1
95016,206,161729,112,11,0,1
95016,206,161730,114,10,0,1
95016,206,161731,115,10,0,1
95016,206,161732,130,12,0,1
95016,206,161733,188,43,2,2
95017,206,161745,97,5,0,1
95022,206,161746,117,9,0,1
95022,206,168247,213,72.9,2,2
95022,206,168248,193,47,2,2
95032,206,161774,75,2,0,1
95032,206,161775,108,8,0,1
95032,206,161776,96,5,0,1
95032,206,161778,108,7,0,1
95032,206,161779,89,3,0,1
95032,206,161750,193,42,1,2
95032,206,161763,190,51,2,2
95032,206,161777,75,2,0,1
95032,206,161747,195,55,2,2
95032,206,161748,198,52,2,2
95032,206,161749,182,32,1,2
95032,206,161751,205,53,2,2
95032,206,161752,193,48,1,2
95032,206,161753,205,65,2,2
95032,206,161754,195,53,2,2
95032,206,161755,185,41,2,2
95032,206,161756,210,74,2,2
95032,206,161757,209,55,2,2
95032,206,161758,190,54,2,2
95032,206,161759,209,60,2,2
95032,206,161760,210,57,2,2
95032,206,161761,194,45,1,2
95032,206,161762,192,58,2,2
95032,206,161764,232,94,2,2
95032,206,161765,201,32,2,2
95032,206,161766,197,61,2,2
95032,206,161767,217,69,1,2
95032,206,161768,218,75,2,2
95032,206,161769,210,72,2,2
95032,206,161770,223,79,2,2
95032,206,161771,188,44,2,2
95032,206,161772,205,49,2,2
95032,206,161773,122,11,0,1
95041,206,161784,207,62,2,2
95041,206,161785,185,42,2,2
95044,206,161788,173,30,2,2
95044,206,161790,201,57,2,2
95044,206,161791,192,46,1,2
95044,206,161792,195,47,1,2
95044,206,161793,208,57,1,2
95044,206,161794,204,51,2,2
95044,206,161795,221,80,2,2
95044,206,161796,218,61,2,2
95044,206,161797,199,40,1,2
95044,206,161798,111,8,0,1
95044,206,161789,190,42,2,2
95047,206,161801,241,85,2,2
95047,206,161803,240,98,2,2
95047,206,161802,235,87,1,2
95060,206,161813,180,37,2,2
95060,206,161814,185,40,2,2
95060,206,161815,63,1,0,1
95060,206,161805,174,28,2,1
95060,206,161806,181,39,2,2
95060,206,161807,183,36,1,2
95060,206,161808,237,75,2,2
95060,206,161809,186,31,1,1
95060,206,161810,223,70,2,2
95060,206,161811,221,79,2,2
95060,206,161812,228,84,2,2
95065,206,161824,174,33,2,2
95065,206,161825,178,41,2,2
95065,206,161826,221,68,2,2
95065,206,161830,125,12,0,1
95065,206,161828,179,38,1,2
95065,206,161829,121,10,0,1
95065,206,161827,231,90,2,2
96073,206,161860,232,86,2,2
96075,206,161864,241,96,,
96080,206,161878,206,64,,
96080,206,161879,207,58,,
96082,206,161885,232,82,2,2
96082,206,161886,177,27,1,2
96085,206,161921,242,100,,
96085,206,161922,216,67,,
96086,206,161930,193,52,2,2
96086,206,161929,226,73,2,1
96086,206,161927,185,36,0,1
96086,206,161928,202,57,2,2
96087,206,161932,199,40,1,1
96088,206,161933,235,89,1,2
96089,206,161938,200,53,2,2
96089,206,161939,211,64,2,2
96090,206,161953,233,90,2,1
96090,206,161957,201,56,1,2
96090,206,161956,184,40,1,2
96090,206,161955,209,63,1,2
96090,206,161954,227,77,2,2
96090,206,161958,204,55,1,2
96092,206,161960,187,44,2,2
96095,206,161985,235,88,2,2
96095,206,161984,228,78,,
96106,206,162048,195,51,,
96107,206,162069,236,103,,
96110,206,162501,44,0.7,0,1
96112,206,162079,230,85,2,2
96115,206,162083,215,66,,
96121,206,162098,94,6,0,1
96121,206,162099,121,12,0,1
96121,206,162100,136,16,0,1
96121,206,162101,132,14,0,1
96122,206,162102,121,10,0,1
96123,206,162104,136,16,0,1
96123,206,162103,95,6,0,1
96123,206,162503,216,93.7,2,2
96123,206,162502,212,71.4,1,2
96123,206,162105,136,17,0,1
96123,206,162122,131,14,0,1
96123,206,162121,108,9,0,1
96123,206,162114,229,91,0,1
96123,206,162106,141,19,0,1
96123,206,162107,133,17,0,1
96123,206,162108,134,16,0,1
96123,206,162109,139,20,0,1
96123,206,162110,135,17,0,1
96123,206,162111,123,11,0,1
96123,206,162112,141,20,0,1
96124,206,162127,226,64,2,2
96124,206,162126,196,55,2,2
96124,206,162128,222,78,2,2
96124,206,162129,201,46,2,2
96125,206,162133,217,64,2,2
96125,206,162134,97,6,0,1
96125,206,162135,201,52,2,2
96125,206,162136,134,14,0,1
96125,206,162132,202,51,2,2
96126,206,162138,104,6,0,1
96126,206,162139,101,4,0,1
96126,206,162140,90,78,0,1
96128,206,162145,235,72,2,1
96128,206,162144,200,52,2,1
96128,206,162143,221,69,2,2
96128,206,162141,223,78,2,2
96128,206,162142,208,59,1,2
96129,206,162157,208,63,2,2
96129,206,162155,202,61,2,2
96129,206,162159,184,47,2,2
96129,206,162160,185,41,2,2
96129,206,162161,187,46,1,2
96129,206,162162,97,5,0,1
96129,206,162147,142,18,0,1
96129,206,162148,96,5,0,1
96129,206,162158,220,66,2,2
96129,206,162154,186,49,2,2
96129,206,162156,182,42,2,2
96131,206,162169,203,61,1,2
96131,206,162168,209,64,2,2
96131,206,162167,238,83,2,2
96131,206,162166,225,82,2,2
96133,206,162180,99,5,0,1
96133,206,162203,122,10,0,1
96133,206,162202,122,11,0,1
96133,206,162201,108,8,0,1
96133,206,162200,108,10,0,1
96133,206,162199,122,13,0,1
96133,206,162198,122,13,0,1
96133,206,162204,109,7,0,1
96133,206,162178,101,6,0,1
96133,206,162179,129,13,0,1
96133,206,162181,119,10,0,1
96133,206,162182,131,13,0,1
96133,206,162183,107,8,0,1
96133,206,162184,124,10,0,1
96133,206,162185,119,10,0,1
96133,206,162186,110,8,0,1
96133,206,162187,118,9,0,1
96133,206,162188,95,5,0,1
96133,206,162189,116,9,0,1
96133,206,162190,125,12,0,1
96133,206,162191,133,13,0,1
96133,206,162192,135,16,0,1
96133,206,162193,127,12,0,1
96133,206,162194,92,5,0,1
96133,206,162195,129,14,0,1
96133,206,162196,104,6,0,1
96133,206,162197,107,7,0,1
96134,206,162206,146,21,0,1
96134,206,162207,96,5,0,1
96134,206,162208,107,9,0,1
96134,206,162211,137,15,0,1
96134,206,162210,132,15,0,1
96134,206,162209,97,5,0,1
96135,206,162212,80,3,0,1
96288,206,162217,202,57,2,2
96291,206,162224,220,90,2,2
96291,206,162225,205,62,2,2
96294,206,162226,182,36,2,2
96294,206,162227,211,69,2,2
96294,206,162228,219,81,2,2
102245,206,171186,204,55,2,2
102245,206,171187,202,50,2,2
102245,206,171188,232,78,2,2
102245,206,171189,215,64,2,2
102245,206,171191,235,94,2,2
102245,206,171192,238,85,2,2
102245,206,171193,198,52,2,2
102245,206,171194,208,51,2,2
102245,206,171195,236,79,2,2
102245,206,171196,203,55,2,2
102245,206,171198,226,58,2,2
102245,206,171199,193,46,2,2
102245,206,171200,214,59,2,2
102245,206,171201,196,46,2,2
102245,206,171184,212,70,2,2
102245,206,171190,198,43,2,2
102245,206,171197,206,57,2,2
102245,206,171178,185,40,2,2
102245,206,171179,196,47,2,2
102245,206,171180,195,52,2,2
102245,206,171181,223,62,2,2
102245,206,171182,203,51,2,2
102245,206,171183,203,47,2,2
102245,206,171185,212,55,1,2
102246,206,171212,210,52,2,2
102246,206,171219,240,80,2,2
102246,206,171207,168,27,1,1
102246,206,171208,189,44,2,2
102246,206,171209,189,39,2,2
102246,206,171210,198,55,2,2
102246,206,171211,198,41,2,2
102246,206,171213,198,47,1,2
102246,206,171214,208,63,2,2
102246,206,171215,221,70,2,2
102246,206,171216,191,47,2,2
102246,206,171217,210,60,2,2
102246,206,171218,212,81,2,2
102246,206,171220,203,57,2,2
102247,206,171254,128,12,0,1
102247,206,171228,161,27,0,1
102247,206,171229,158,26,1,1
102247,206,171230,176,34,2,2
102247,206,171231,184,32,2,2
102247,206,171232,180,41,2,2
102247,206,171233,188,48,2,2
102247,206,171234,224,80,2,2
102247,206,171235,233,72,1,2
102247,206,171236,222,62,2,2
102247,206,171237,225,76,2,2
102247,206,171238,211,47,2,2
102247,206,171239,222,59,2,2
102247,206,171240,217,62,2,2
102247,206,171241,211,65,2,2
102247,206,171242,225,71,2,2
102247,206,171243,204,58,2,2
102247,206,171244,87,4,0,1
102247,206,171245,158,23,1,1
102247,206,171246,115,9,0,1
102247,206,171247,128,12,0,1
102247,206,171248,132,16,0,1
102247,206,171249,105,7,0,1
102247,206,171250,106,7,0,1
102247,206,171251,163,27,2,1
102247,206,171252,112,10,0,1
102247,206,171253,138,16,0,1
102247,206,171255,145,19,0,1
102247,206,171256,134,15,0,1
102247,206,171257,138,16,0,1
102258,206,171273,221,70,2,2
102258,206,171280,136,15,2,1
102258,206,171289,138,18,1,1
102258,206,171268,163,29,1,2
102258,206,171269,162,29,2,1
102258,206,171270,186,40,1,2
102258,206,171271,180,46,2,2
102258,206,171272,188,37,1,2
102258,206,171274,228,74,2,2
102258,206,171275,95,5,0,1
102258,206,171276,90,4,0,1
102258,206,171277,109,8,0,1
102258,206,171278,115,9,0,1
102258,206,171279,119,11,0,1
102258,206,171281,153,27,1,2
102258,206,171282,148,20,1,1
102258,206,171283,101,5,0,1
102258,206,171284,138,16,2,1
102258,206,171285,144,19,1,1
102258,206,171286,153,23,2,1
102258,206,171287,163,29,1,1
102258,206,171288,159,25,1,2
102258,206,171290,138,15,2,1
102258,206,171291,148,20,1,1
102258,206,171292,151,22,1,1
102259,206,171306,226,69,2,2
102259,206,171305,236,69,2,2
102259,206,171307,225,63,2,2
102259,206,171308,161,26,2,1
102259,206,171309,235,73,2,2
102262,206,171338,184,39,2,2
102262,206,171339,182,38,2,2
102265,206,171330,156,25,1,1
102265,206,171327,164,28,1,1
102265,206,171328,102,6,0,1
102265,206,171329,114,8,1,1
102265,206,171331,162,25,2,1
102265,206,171332,160,23,1,2
102270,206,171355,219,64,2,2
102270,206,171363,131,13,2,1
102270,206,171356,205,51,2,2
102270,206,171357,241,88,2,2
102270,206,171358,218,64,2,2
102270,206,171359,228,71,2,2
102270,206,171360,228,76,2,2
102270,206,171361,132,13,2,1
102270,206,171362,152,22,2,1
102270,206,171364,140,16,1,1
102270,206,171365,138,16,2,1
102271,206,171372,130,12,2,1
102271,206,171371,129,12,1,1
102277,206,171381,197,42,2,2
102277,206,171382,187,43,2,2
102277,206,171383,110,10,1,1
102277,206,171384,196,45,2,2
102280,206,171385,215,57,2,2
102280,206,171386,145,17,1,1
102280,206,171387,121,11,0,1
102280,206,171388,173,33,2,1
102280,206,171389,126,10,0,1
102280,206,171390,136,16,2,1
102280,206,171391,212,50,,
102280,206,171392,196,44,2,2
102280,206,171393,155,22,1,1
102280,206,171394,208,63,2,2
102281,206,171396,198,50,2,2
102290,206,171398,107,7,0,1
102290,206,171399,103,6,0,1
102290,206,171400,203,48,1,1
102290,206,171401,124,11,0,1
102290,206,171402,171,33,2,1
102290,206,171403,128,12,0,1
102290,206,171404,119,9,0,1
102290,206,171405,151,20,2,1
102290,206,171406,136,17,2,1
102290,206,171407,156,24,2,1
102290,206,171408,120,10,2,1
102290,206,171409,149,20,1,1
102290,206,171410,130,14,2,2
102290,206,171411,223,58,1,1
102291,206,171421,212,53,2,2
102291,206,171422,229,81,2,2
102291,206,171489,199,46,2,2
102291,206,171490,204,60,2,2
102291,206,171491,189,49,2,2
102291,206,171492,205,55,2,2
102291,206,171494,208,54,2,2
102291,206,171495,226,79,2,2
102291,206,171419,183,39,,
102291,206,171426,191,46,2,2
102291,206,171434,221,62,2,2
102291,206,171443,110,9,0,1
102291,206,171452,141,18,0,1
102291,206,171460,144,18,0,1
102291,206,171468,159,25,0,1
102291,206,171477,143,20,0,1
102291,206,171485,170,29,2,1
102291,206,171493,213,66,2,2
102291,206,171502,199,51,2,2
102291,206,171415,196,42,2,2
102291,206,171416,222,69,2,2
102291,206,171417,214,63,2,2
102291,206,171418,178,31,1,2
102291,206,171420,178,36,2,2
102291,206,171423,226,69,2,2
102291,206,171424,193,49,2,2
102291,206,171425,161,25,1,1
102291,206,171427,208,61,1,2
102291,206,171428,223,70,2,2
102291,206,171429,195,44,2,2
102291,206,171430,192,42,2,2
102291,206,171431,210,59,2,2
102291,206,171432,205,50,2,2
102291,206,171433,209,53,2,2
102291,206,171435,216,63,2,2
102291,206,171436,207,58,2,2
102291,206,171437,227,68,1,2
102291,206,171438,211,64,,
102291,206,171439,128,13,0,1
102291,206,171440,155,23,0,1
102291,206,171441,153,23,0,1
102291,206,171442,112,9,0,1
102291,206,171444,116,9,0,1
102291,206,171445,111,8,0,1
102291,206,171446,126,12,0,1
102291,206,171447,124,12,0,1
102291,206,171448,127,15,0,1
102291,206,171449,127,13,0,1
102291,206,171450,143,21,0,1
102291,206,171451,143,18,0,1
102291,206,171453,134,17,0,1
102291,206,171454,125,11,0,1
102291,206,171455,136,15,0,1
102291,206,171456,133,14,0,1
102291,206,171457,141,16,0,1
102291,206,171458,127,13,0,1
102291,206,171459,132,14,0,1
102291,206,171461,151,21,0,1
102291,206,171462,110,9,0,1
102291,206,171463,148,20,0,1
102291,206,171464,132,14,0,1
102291,206,171465,137,15,0,1
102291,206,171466,156,23,0,1
102291,206,171467,160,25,2,1
102291,206,171469,114,9,0,1
102291,206,171470,157,25,0,1
102291,206,171471,116,9,0,1
102291,206,171472,151,24,0,1
102291,206,171473,158,26,0,1
102291,206,171474,157,24,0,1
102291,206,171475,123,12,0,1
102291,206,171476,144,18,0,1
102291,206,171478,121,11,0,1
102291,206,171479,110,9,0,1
102291,206,171480,148,18,0,1
102291,206,171481,135,15,0,1
102291,206,171482,134,14,0,1
102291,206,171483,116,10,0,1
102291,206,171484,133,14,0,1
102291,206,171486,206,53,2,2
102291,206,171487,213,57,2,2
102291,206,171488,199,51,2,2
102291,206,171496,215,67,2,2
102291,206,171497,176,33,1,1
102291,206,171498,209,25,2,2
102291,206,171499,233,81,2,2
102291,206,171500,169,32,2,2
102291,206,171501,210,69,2,2
102291,206,171503,220,66,2,2
102292,206,171512,95,5,0,1
102292,206,171510,105,7,0,1
102292,206,171511,107,7,0,1
102292,206,171514,107,7,0,1
102292,206,171513,101,6,0,1
102295,206,171523,193,47,2,2
102295,206,171524,106,,0,1
102295,206,171525,167,27,1,1
102295,206,171526,215,65,2,2
102295,206,171522,231,73,2,2
102296,206,171536,97,5,0,1
102296,206,171535,103,7,0,1
102296,206,171534,89,4,0,1
102296,206,171533,101,6,0,1
102297,206,171550,186,34,1,1
102297,206,171549,171,29,1,1
102297,206,171555,160,25,2,1
102297,206,171551,182,48,2,2
102297,206,171552,237,80,2,2
102297,206,171553,244,99,2,2
102297,206,171554,237,61,2,2
102302,206,171564,230,89,2,2
102302,206,171572,166,26,1,1
102302,206,171563,168,32,2,1
102302,206,171565,165,32,1,2
102302,206,171566,172,33,2,1
102302,206,171567,185,48,2,2
102302,206,171568,164,28,1,1
102302,206,171569,102,7,0,1
102302,206,171570,90,5,0,1
102302,206,171571,160,25,1,1
102302,206,171573,80,3,0,1
102310,206,171620,170,35,2,1
102321,206,171643,148,22,1,1
102321,206,171644,159,27,1,1
102321,206,171646,161,31,2,1
102321,206,171647,155,27,1,1
102321,206,171648,178,39,1,2
102321,206,171649,200,36,1,2
102321,206,171650,217,69,2,2
102321,206,171651,90,4,0,1
102321,206,171652,90,4,0,1
102321,206,171653,96,5,0,1
102321,206,171655,111,9,0,1
102321,206,171656,115,10,0,1
102321,206,171657,113,9,0,1
102321,206,171658,134,16,2,1
102321,206,171659,126,14,0,1
102321,206,171660,122,11,0,1
102321,206,171661,125,13,0,1
102321,206,171663,140,17,2,1
102321,206,171664,139,18,0,1
102321,206,171642,157,26,1,2
102321,206,171641,148,22,2,1
102321,206,171640,143,17,1,1
102321,206,171639,138,19,0,1
102321,206,171638,135,18,0,1
102321,206,171636,143,15,0,1
102321,206,171635,131,15,0,1
102321,206,171634,138,19,1,1
102321,206,171633,128,14,0,1
102321,206,171662,136,18,1,1
102321,206,171654,95,6,0,1
102321,206,171645,143,20,1,1
102321,206,171637,147,21,0,1
102322,206,171678,162,27,1,1
102322,206,171677,185,46,2,2
102322,206,171676,205,52,2,2
102322,206,171675,198,63,2,2
102322,206,171679,145,21,2,1
102322,206,171673,236,89,2,2
102322,206,171672,225,93,2,2
102322,206,171680,134,14,0,1
102322,206,171674,211,63,2,2
102323,206,171688,161,22,1,1
102323,206,171697,233,81,2,2
102323,206,171705,200,56,2,2
102323,206,171714,127,15,0,1
102323,206,171722,150,23,1,1
102323,206,171689,153,21,1,1
102323,206,171690,158,26,1,1
102323,206,171691,142,16,0,1
102323,206,171692,203,49,2,2
102323,206,171693,230,93,2,2
102323,206,171694,209,58,2,2
102323,206,171695,242,82,2,2
102323,206,171696,205,51,2,2
102323,206,171709,98,7,0,1
102323,206,171710,117,12,0,1
102323,206,171711,125,12,0,1
102323,206,171712,116,10,0,1
102323,206,171713,116,8,0,1
102323,206,171715,128,14,2,1
102323,206,171716,155,14,2,1
102323,206,171717,170,31,1,1
102323,206,171718,152,23,2,1
102323,206,171719,161,27,1,2
102323,206,171720,163,28,1,2
102323,206,171721,157,22,1,1
102323,206,171723,131,13,0,1
102323,206,171724,145,17,2,1
102323,206,171725,136,15,2,1
102323,206,171698,160,29,2,1
102323,206,171699,231,73,2,2
102323,206,171700,218,66,2,2
102323,206,171701,174,35,1,2
102323,206,171702,209,56,1,2
102323,206,171703,195,44,2,2
102323,206,171704,207,55,,
102323,206,171706,122,12,0,1
102323,206,171707,88,3,0,1
102323,206,171708,185,29,2,2
102324,206,171743,118,8,0,1
102332,206,171762,125,11,2,1
102332,206,171763,155,21,1,1
102332,206,171764,184,35,2,2
102332,206,171765,204,48,2,2
102340,206,171807,201,53,2,2
102340,206,171808,202,49,2,2
102340,206,171810,201,44,1,2
102340,206,171811,167,26,2,1
102340,206,171812,154,22,2,1
102340,206,171813,137,15,0,1
102340,206,171814,137,14,0,1
102340,206,171815,141,16,0,1
102340,206,171816,129,13,0,1
102340,206,171817,142,18,0,1
102340,206,171818,126,10,0,1
102340,206,171819,119,10,0,1
102340,206,171820,135,15,0,1
102340,206,171821,122,11,0,1
102340,206,171822,105,7,0,1
102340,206,171823,239,104,2,2
102340,206,171824,231,96,2,2
102340,206,171825,205,54,2,2
102340,206,171826,206,54,1,2
102340,206,171827,213,58,2,2
102340,206,171828,208,55,,
102340,206,171829,196,42,2,2
102340,206,171830,198,48,2,2
102340,206,171831,197,44,2,2
102340,206,171832,190,43,2,2
102340,206,171833,186,36,1,2
102340,206,171834,185,42,2,2
102340,206,171835,184,42,2,2
102340,206,171836,151,22,1,2
102340,206,171838,162,26,2,1
102340,206,171839,149,20,1,1
102340,206,171840,152,22,1,1
102340,206,171841,140,18,2,1
102340,206,171842,153,20,2,1
102340,206,171844,150,21,2,1
102340,206,171845,144,22,1,1
102340,206,171846,138,18,2,1
102340,206,171847,131,14,0,1
102340,206,171848,140,17,0,1
102340,206,171800,246,96,2,2
102340,206,171809,208,69,2,2
102340,206,171843,139,16,2,1
102340,206,171801,234,91,2,2
102340,206,171802,197,46,2,1
102340,206,171803,204,57,2,2
102340,206,171804,209,48,2,2
102340,206,171805,206,52,2,2
102340,206,171806,196,50,2,2
102341,206,171858,151,19,2,1
102341,206,171859,151,21,2,1
102341,206,171860,152,22,2,1
102341,206,171861,157,22,2,1
102341,206,171862,152,22,2,1
102341,206,171863,146,20,1,1
102341,206,171864,126,12,0,1
102341,206,171866,129,14,0,1
102341,206,171867,113,11,0,1
102341,206,171868,119,10,0,1
102341,206,171869,121,11,0,1
102341,206,171870,115,9,0,1
102341,206,171871,119,9,0,1
102341,206,171872,122,12,0,1
102341,206,171873,145,21,2,1
102341,206,171875,137,15,0,1
102341,206,171876,131,13,0,1
102341,206,171877,145,18,2,1
102341,206,171878,129,12,0,1
102341,206,171879,150,22,2,1
102341,206,171880,125,12,0,1
102341,206,171881,147,19,1,1
102341,206,171883,110,8,0,1
102341,206,171884,102,6,0,1
102341,206,171885,98,4,0,1
102341,206,171886,218,71,2,2
102341,206,171887,236,89,2,2
102341,206,171888,210,65,1,2
102341,206,171889,210,61,1,2
102341,206,171891,195,50,,
102341,206,171892,210,58,2,2
102341,206,171893,195,42,,
102341,206,171894,172,33,1,1
102341,206,171895,190,43,1,2
102341,206,171896,130,13,0,1
102341,206,171857,116,9,0,1
102341,206,171865,141,17,0,1
102341,206,171874,132,13,0,1
102341,206,171882,116,9,0,1
102341,206,171890,211,51,2,2
102348,206,171900,234,87,2,2
102348,206,171901,230,69,,
102348,206,171902,169,31,2,1
102348,206,171903,172,31,2,1
102348,206,171904,189,38,2,2
102348,206,171905,214,57,2,2
102348,206,171906,170,31,2,2
102348,206,171907,216,62,1,2
102348,206,171908,189,38,2,2
102348,206,171909,176,33,2,1
102348,206,171910,192,46,2,2
102348,206,171911,97,6,0,1
102348,206,171913,160,24,1,2
102348,206,171914,113,9,0,1
102348,206,171915,117,9,0,1
102348,206,171916,107,8,0,1
102348,206,171917,164,29,2,2
102348,206,171918,109,8,0,1
102348,206,171919,108,7,0,1
102348,206,171920,101,6,0,1
102348,206,171921,98,6,0,1
102348,206,171922,119,10,0,1
102348,206,171923,161,25,1,1
102348,206,171924,226,74,2,2
102348,206,171926,225,63,2,2
102348,206,171927,211,62,2,2
102348,206,171928,227,73,,
102348,206,171929,218,66,2,2
102348,206,171930,225,64,1,2
102348,206,171931,219,57,2,2
102348,206,171932,179,37,2,2
102348,206,171933,184,37,0,1
102348,206,171912,165,29,2,1
102348,206,171925,231,72,2,2
102350,206,171991,233,81,2,2
102350,206,172004,208,49,2,2
102350,206,172017,196,44,1,2
102350,206,172030,165,28,2,1
102350,206,171963,140,17,0,1
102350,206,171964,146,21,2,1
102350,206,171965,145,20,0,1
102350,206,171966,118,10,0,1
102350,206,171967,150,23,2,1
102350,206,171968,127,13,0,1
102350,206,171969,141,17,1,1
102350,206,171970,129,13,0,1
102350,206,171971,137,16,0,1
102350,206,171972,131,14,0,1
102350,206,171973,154,21,2,1
102350,206,171974,138,16,2,2
102350,206,171975,158,22,2,1
102350,206,171976,135,14,0,1
102350,206,171977,121,13,0,1
102350,206,171978,104,6,0,1
102350,206,171979,88,4,0,1
102350,206,171980,149,21,1,1
102350,206,171981,120,10,0,1
102350,206,171982,140,17,0,1
102350,206,171983,125,11,0,1
102350,206,171984,131,13,1,1
102350,206,171985,119,9,0,1
102350,206,171986,143,17,0,1
102350,206,171987,98,5,0,1
102350,206,171988,152,21,2,2
102350,206,171989,105,7,0,1
102350,206,171990,126,11,0,1
102350,206,171992,232,82,2,2
102350,206,171993,226,82,2,2
102350,206,171994,239,76,2,2
102350,206,171995,215,60,2,2
102350,206,171996,217,66,2,2
102350,206,171997,218,59,1,2
102350,206,171998,219,60,2,2
102350,206,171999,221,65,1,2
102350,206,172000,209,55,2,2
102350,206,172001,208,55,2,2
102350,206,172002,208,51,2,2
102350,206,172003,205,54,2,2
102350,206,172005,205,47,2,2
102350,206,172006,198,46,2,2
102350,206,172007,201,51,2,2
102350,206,172008,227,83,,
102350,206,172009,217,76,2,2
102350,206,172010,207,58,2,2
102350,206,172011,212,57,2,2
102350,206,172012,222,69,2,2
102350,206,172013,187,42,2,2
102350,206,172014,220,61,2,2
102350,206,172015,197,42,1,2
102350,206,172016,191,42,2,2
102350,206,172018,170,31,1,1
102350,206,172019,175,31,1,1
102350,206,172020,165,27,2,1
102350,206,172021,173,35,2,2
102350,206,172022,179,36,1,2
102350,206,172023,176,33,2,2
102350,206,172024,181,35,1,1
102350,206,172025,215,60,2,2
102350,206,172026,165,28,2,1
102350,206,172027,169,29,1,1
102350,206,172028,164,28,2,1
102350,206,172029,183,38,2,2
102350,206,171953,165,28,2,2
102350,206,171954,117,10,0,1
102350,206,171955,161,24,2,1
102350,206,171956,152,21,2,1
102350,206,171957,152,22,1,1
102350,206,171958,155,23,1,1
102350,206,171959,150,21,2,1
102350,206,171960,119,10,0,1
102350,206,171961,152,21,2,1
102350,206,171962,141,18,0,1
105542,206,180096,234,73,1,1
105574,206,180478,207,50,2,1
105574,206,180479,226,69,2,2
105574,206,180477,148,20,0,1
105975,206,180828,138,16,2,1
105978,206,180848,211,62,2,2
105978,206,180850,178,30,2,1
105978,206,180851,207,43,2,2
105978,206,180852,208,58,2,2
105978,206,180853,192,46,2,2
105978,206,180854,204,62,2,2
105978,206,180856,237,95,2,1
105978,206,180857,201,45,2,1
105978,206,180858,224,67,2,1
105978,206,180859,205,48,2,2
105978,206,180860,202,54,2,1
105978,206,180861,210,49,2,1
105978,206,180863,200,50,2,2
105978,206,180864,206,57,2,2
105978,206,180865,192,47,2,2
105978,206,180866,197,45,2,2
105978,206,180867,168,26,0,1
105978,206,180869,160,28,2,1
105978,206,180870,161,23,1,1
105978,206,180871,167,31,1,1
105978,206,180872,161,24,0,1
105978,206,180873,150,21,0,1
105978,206,180874,135,14,0,1
105978,206,180876,132,13,0,1
105978,206,180877,144,16,0,1
105978,206,180878,136,16,0,1
105978,206,180879,128,12,0,1
105978,206,180880,147,17,0,1
105978,206,180849,213,64,2,2
105978,206,180855,199,57,2,2
105978,206,180862,210,42,2,1
105978,206,180868,218,67,2,2
105978,206,180875,141,17,0,1
105978,206,180881,151,22,0,1
105978,206,180882,167,28,0,1
105978,206,180883,159,23,0,1
105978,206,180884,152,20,0,1
105978,206,180885,152,21,0,1
105981,206,180904,145,21,0,1
105981,206,180886,224,71,2,2
105981,206,180887,221,64,2,2
105981,206,180888,207,55,1,2
105981,206,180889,185,35,2,2
105981,206,180890,157,24,0,1
105981,206,180891,217,53,2,1
105981,206,180892,221,55,2,1
105981,206,180893,210,49,1,2
105981,206,180894,177,36,2,1
105981,206,180895,170,33,2,1
105981,206,180896,173,32,1,1
105981,206,180897,162,31,2,1
105981,206,180898,151,23,0,1
105981,206,180899,156,24,0,1
105981,206,180900,160,25,0,1
105981,206,180901,156,20,2,1
105981,206,180902,156,22,1,1
105981,206,180903,149,19,2,1
105981,206,180905,133,13,0,1
105981,206,180906,106,7,0,1
105984,206,180917,210,57,2,2
105984,206,180924,148,21,0,1
105984,206,180930,140,16,0,1
105984,206,180914,224,67,2,2
105984,206,180915,230,75,2,2
105984,206,180916,212,62,2,2
105984,206,180918,217,67,2,2
105984,206,180919,207,61,2,1
105984,206,180920,190,34,2,2
105984,206,180921,198,45,2,1
105984,206,180922,177,30,1,1
105984,206,180923,228,68,2,2
105984,206,180925,168,28,2,1
105984,206,180926,143,21,2,1
105984,206,180927,160,26,0,1
105984,206,180928,139,17,0,1
105984,206,180929,140,16,0,1
